feature_id,family,feature_name,formula,inputs,lookback,frequency,available_at,causal_lag,normalization,missing_data_rule,warmup,point_in_time_requirement,canonical_hash_basis,research_source_ids,candidate_strategy_ids,risk_notes
FEAT0136,sentiment_positioning,Sentiment and positioning — COT_ES_CONTRARIAN,raw_t = causal_standardized_signal(COT) ; score_t = -raw_t,"[""DS002"", ""DS001"", ""DS015""]",156,daily decision / source-native updates carried causally,"after survey/report publication, not survey reference date",source-specific release lag; decision only after release_time <= close_t,expanding z-score/percentile through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",156,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",ff8272c1a06d71ba3343fcb15ed0a3e65df7ef7e0a792b23d50e0f06042eb81d,"[""SRC0122"", ""SRC0154"", ""SRC0155""]","[""STRAT0136""]",sign depends on horizon; publication lag
FEAT0137,sentiment_positioning,Sentiment and positioning — EPU_RISK_OFF,raw_t = causal_standardized_signal(EPU) ; score_t = -raw_t  # higher policy uncertainty is risk-off,"[""DS002"", ""DS001"", ""DS045""]",156,daily decision / source-native updates carried causally,"after survey/report publication, not survey reference date",source-specific release lag; decision only after release_time <= close_t,expanding z-score/percentile through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",156,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",73aac47a4dd420e092a8acc4ca83ebca85ae8b4b3a8dcdad88892a37162dde9b,"[""SRC0122"", ""SRC0154"", ""SRC0155""]","[""STRAT0137""]",sign depends on horizon; publication lag
FEAT0138,sentiment_positioning,Sentiment and positioning — SENTIMENT_VOTE,"raw_t = causal_standardized_signal(AAII_NAAIM_COT_EPU) ; score_t = fixed_equal_weight_vote(-AAII,-NAAIM,-COT,-EPU)","[""DS002"", ""DS001"", ""DS042"", ""DS043"", ""DS015"", ""DS045""]",156,daily decision / source-native updates carried causally,"after survey/report publication, not survey reference date",source-specific release lag; decision only after release_time <= close_t,expanding z-score/percentile through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",156,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",7357c7ff3cd93a35d37e62c730959c03425b10d181bc065d24b08bd4d827c902,"[""SRC0122"", ""SRC0154"", ""SRC0155""]","[""STRAT0138""]",sign depends on horizon; publication lag
FEAT0139,calendar_seasonality,Calendar seasonality — TURN_MONTH_3_TREND_OVERRIDE,sma200_t = mean(SPY_TR_CLOSE[t-199:t]) ; base_trend_t = sign(SPY_TR_CLOSE_t - sma200_t) ; calendar_state_t = NYSE_calendar_rule(last1_first2_long_else_sma200),"[""DS002"", ""DS001""]",200,daily decision / source-native updates carried causally,calendar is known before decision t; SMA200 uses only SPY total-return closes through t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",200,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",dfa8bcdd4e9ba2cf2be965779ff2bbd69bc00a3a17d7a06feab516218901ca05,"[""SRC0048"", ""SRC0175"", ""SRC0176""]","[""STRAT0139""]",large anomaly zoo; decay after publication
FEAT0140,calendar_seasonality,Calendar seasonality — TURN_MONTH_7_TREND_OVERRIDE,sma200_t = mean(SPY_TR_CLOSE[t-199:t]) ; base_trend_t = sign(SPY_TR_CLOSE_t - sma200_t) ; calendar_state_t = NYSE_calendar_rule(last4_first3_long_else_sma200),"[""DS002"", ""DS001""]",200,daily decision / source-native updates carried causally,calendar is known before decision t; SMA200 uses only SPY total-return closes through t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",200,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",07530fc9761175478538507360be28e3bfeab09b760548d14448b556bee582da,"[""SRC0048"", ""SRC0175"", ""SRC0176""]","[""STRAT0140""]",large anomaly zoo; decay after publication
FEAT0141,calendar_seasonality,Calendar seasonality — MONDAY_SHORT_TREND_OTHER,sma200_t = mean(SPY_TR_CLOSE[t-199:t]) ; base_trend_t = sign(SPY_TR_CLOSE_t - sma200_t) ; calendar_state_t = NYSE_calendar_rule(monday_short_else_sma200),"[""DS002"", ""DS001""]",200,daily decision / source-native updates carried causally,calendar is known before decision t; SMA200 uses only SPY total-return closes through t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",200,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",9fcc64a678cf002817303d8c6e0b5235a18006fb29ff1f8221ad45aa6d9f6bc3,"[""SRC0048"", ""SRC0175"", ""SRC0176""]","[""STRAT0141""]",large anomaly zoo; decay after publication
FEAT0142,calendar_seasonality,Calendar seasonality — FRIDAY_LONG_TREND_OTHER,sma200_t = mean(SPY_TR_CLOSE[t-199:t]) ; base_trend_t = sign(SPY_TR_CLOSE_t - sma200_t) ; calendar_state_t = NYSE_calendar_rule(friday_long_else_sma200),"[""DS002"", ""DS001""]",200,daily decision / source-native updates carried causally,calendar is known before decision t; SMA200 uses only SPY total-return closes through t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",200,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",7cac8ab540742c15540fa41410c623dfc7cace2d310d4b48659ee0d43f6b9e66,"[""SRC0048"", ""SRC0175"", ""SRC0176""]","[""STRAT0142""]",large anomaly zoo; decay after publication
FEAT0143,calendar_seasonality,Calendar seasonality — PREHOLIDAY_LONG_TREND_OTHER,sma200_t = mean(SPY_TR_CLOSE[t-199:t]) ; base_trend_t = sign(SPY_TR_CLOSE_t - sma200_t) ; calendar_state_t = NYSE_calendar_rule(preholiday_long_else_sma200),"[""DS002"", ""DS001""]",200,daily decision / source-native updates carried causally,calendar is known before decision t; SMA200 uses only SPY total-return closes through t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",200,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",b8b2c7a2bf1d2fa54287cd590c8f733690fa90f1ad2ddae5974b925cd9756e39,"[""SRC0048"", ""SRC0175"", ""SRC0176""]","[""STRAT0143""]",large anomaly zoo; decay after publication
FEAT0144,calendar_seasonality,Calendar seasonality — HALLOWEEN_LONG_TREND_SUMMER,sma200_t = mean(SPY_TR_CLOSE[t-199:t]) ; base_trend_t = sign(SPY_TR_CLOSE_t - sma200_t) ; calendar_state_t = NYSE_calendar_rule(nov_apr_long_else_sma200),"[""DS002"", ""DS001""]",200,daily decision / source-native updates carried causally,calendar is known before decision t; SMA200 uses only SPY total-return closes through t,source-specific release lag; decision only after release_time <= close_t,none; all rolling statistics use only observations available through close t,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",200,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",bf6b921e0e46ea8497482d4014a9874a9584fc5f73c3d8be5ff63f7f31d1a8cc,"[""SRC0048"", ""SRC0175"", ""SRC0176""]","[""STRAT0144""]",large anomaly zoo; decay after publication
FEAT0145,overnight_futures_proxy,SPY overnight/gap directional proxy — SPY_ON_CONT,spy_overnight_t = SPY_TR_OPEN_t / SPY_TR_CLOSE_{t-1} - 1 ; score_t = spy_overnight_t,"[""DS002"", ""DS001""]",3,daily; value for session t is fully known by SPY close t,SPY open/close and corporate-action records for session t are known by close t; VIX-close filtered variant is also known by close t; first permissible trade effect is SPY open t+1,session-t feature may first change the position at the next tradable SPY open t+1,none except the explicitly specified 20-session rolling z-score using observations through t only,"Never forward-fill a missing SPY bar or corporate action. If any required session-t input is unresolved, preserve the prior +1/-1 position and log the ineligible decision.",3,Construct SPY_TR_OPEN and SPY_TR_CLOSE from immutable raw OHLC plus split/distribution events; do not use retrospectively adjusted OHLC without an audited factor reconstruction.,947d85046b14f38514b2f5949312868fed82c9d0328ca48981a395338c28c1db,"[""SRC0048"", ""SRC0175"", ""SRC0176"", ""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0145""]",A faulty adjusted-open reconstruction can create artificial gaps; continuation versus reversal is sample-dependent; these variants deliberately omit paid ES intraday history.
FEAT0146,overnight_futures_proxy,SPY overnight/gap directional proxy — SPY_ON_REV,spy_overnight_t = SPY_TR_OPEN_t / SPY_TR_CLOSE_{t-1} - 1 ; score_t = -spy_overnight_t,"[""DS002"", ""DS001""]",3,daily; value for session t is fully known by SPY close t,SPY open/close and corporate-action records for session t are known by close t; VIX-close filtered variant is also known by close t; first permissible trade effect is SPY open t+1,session-t feature may first change the position at the next tradable SPY open t+1,none except the explicitly specified 20-session rolling z-score using observations through t only,"Never forward-fill a missing SPY bar or corporate action. If any required session-t input is unresolved, preserve the prior +1/-1 position and log the ineligible decision.",3,Construct SPY_TR_OPEN and SPY_TR_CLOSE from immutable raw OHLC plus split/distribution events; do not use retrospectively adjusted OHLC without an audited factor reconstruction.,ca7dad756e768e629346b2aa5cf8c57c4d55ba269fd6ff1584cfeb1012c7907a,"[""SRC0048"", ""SRC0175"", ""SRC0176"", ""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0146""]",A faulty adjusted-open reconstruction can create artificial gaps; continuation versus reversal is sample-dependent; these variants deliberately omit paid ES intraday history.
FEAT0147,overnight_futures_proxy,SPY overnight/gap directional proxy — SPY_ON_5_CONT,spy_overnight_t = SPY_TR_OPEN_t / SPY_TR_CLOSE_{t-1} - 1 ; spy_overnight_5_t = product_{i=0..4}(1+spy_overnight_{t-i})-1 ; score_t = spy_overnight_5_t,"[""DS002"", ""DS001""]",6,daily; value for session t is fully known by SPY close t,SPY open/close and corporate-action records for session t are known by close t; VIX-close filtered variant is also known by close t; first permissible trade effect is SPY open t+1,session-t feature may first change the position at the next tradable SPY open t+1,none except the explicitly specified 20-session rolling z-score using observations through t only,"Never forward-fill a missing SPY bar or corporate action. If any required session-t input is unresolved, preserve the prior +1/-1 position and log the ineligible decision.",6,Construct SPY_TR_OPEN and SPY_TR_CLOSE from immutable raw OHLC plus split/distribution events; do not use retrospectively adjusted OHLC without an audited factor reconstruction.,701832c495be66cf04bf59c6c95a9260705128a23cdcfe9a4c0a6a0b4cdca716,"[""SRC0048"", ""SRC0175"", ""SRC0176"", ""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0147""]",A faulty adjusted-open reconstruction can create artificial gaps; continuation versus reversal is sample-dependent; these variants deliberately omit paid ES intraday history.
FEAT0148,overnight_futures_proxy,SPY overnight/gap directional proxy — SPY_GAP_Z20_CONT,"spy_overnight_t = SPY_TR_OPEN_t / SPY_TR_CLOSE_{t-1} - 1 ; gap_z20_t = rolling_zscore(spy_overnight,20,through=t) ; score_t = gap_z20_t","[""DS002"", ""DS001""]",21,daily; value for session t is fully known by SPY close t,SPY open/close and corporate-action records for session t are known by close t; VIX-close filtered variant is also known by close t; first permissible trade effect is SPY open t+1,session-t feature may first change the position at the next tradable SPY open t+1,none except the explicitly specified 20-session rolling z-score using observations through t only,"Never forward-fill a missing SPY bar or corporate action. If any required session-t input is unresolved, preserve the prior +1/-1 position and log the ineligible decision.",21,Construct SPY_TR_OPEN and SPY_TR_CLOSE from immutable raw OHLC plus split/distribution events; do not use retrospectively adjusted OHLC without an audited factor reconstruction.,d95615d2ce0623bae5f3096e3119eadc81062562ac59d4339a19d297d8a669f4,"[""SRC0048"", ""SRC0175"", ""SRC0176"", ""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0148""]",A faulty adjusted-open reconstruction can create artificial gaps; continuation versus reversal is sample-dependent; these variants deliberately omit paid ES intraday history.
FEAT0149,overnight_futures_proxy,SPY overnight/gap directional proxy — SPY_GAP_Z20_REV,"spy_overnight_t = SPY_TR_OPEN_t / SPY_TR_CLOSE_{t-1} - 1 ; gap_z20_t = rolling_zscore(spy_overnight,20,through=t) ; score_t = -gap_z20_t","[""DS002"", ""DS001""]",21,daily; value for session t is fully known by SPY close t,SPY open/close and corporate-action records for session t are known by close t; VIX-close filtered variant is also known by close t; first permissible trade effect is SPY open t+1,session-t feature may first change the position at the next tradable SPY open t+1,none except the explicitly specified 20-session rolling z-score using observations through t only,"Never forward-fill a missing SPY bar or corporate action. If any required session-t input is unresolved, preserve the prior +1/-1 position and log the ineligible decision.",21,Construct SPY_TR_OPEN and SPY_TR_CLOSE from immutable raw OHLC plus split/distribution events; do not use retrospectively adjusted OHLC without an audited factor reconstruction.,613c2eeaff3e399d3ddd4d45d21d2103657b17c62c33d19a41e89ddc2e6efe56,"[""SRC0048"", ""SRC0175"", ""SRC0176"", ""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0149""]",A faulty adjusted-open reconstruction can create artificial gaps; continuation versus reversal is sample-dependent; these variants deliberately omit paid ES intraday history.
FEAT0150,overnight_futures_proxy,SPY overnight/gap directional proxy — SPY_ON_VIX_FILTER,spy_overnight_t = SPY_TR_OPEN_t / SPY_TR_CLOSE_{t-1} - 1 ; vix_change_t = VIX_CLOSE_t/VIX_CLOSE_{t-1}-1 ; score_t = sign(spy_overnight_t) if vix_change_t<=0 else -sign(spy_overnight_t),"[""DS002"", ""DS001"", ""DS004""]",3,daily; value for session t is fully known by SPY close t,SPY open/close and corporate-action records for session t are known by close t; VIX-close filtered variant is also known by close t; first permissible trade effect is SPY open t+1,session-t feature may first change the position at the next tradable SPY open t+1,none except the explicitly specified 20-session rolling z-score using observations through t only,"Never forward-fill a missing SPY bar or corporate action. If any required session-t input is unresolved, preserve the prior +1/-1 position and log the ineligible decision.",3,Construct SPY_TR_OPEN and SPY_TR_CLOSE from immutable raw OHLC plus split/distribution events; do not use retrospectively adjusted OHLC without an audited factor reconstruction.,e1dfad3898a02327ae03bb4e5b6e757ad985c6f26ff86655f79cc4e7030cc6fa,"[""SRC0048"", ""SRC0175"", ""SRC0176"", ""SRC0165"", ""SRC0166"", ""SRC0167""]","[""STRAT0150""]",A faulty adjusted-open reconstruction can create artificial gaps; continuation versus reversal is sample-dependent; these variants deliberately omit paid ES intraday history.
FEAT0151,markov_regime_filtered,Filtered two-state regime model — HMM_RET_2S_756,fit a two-state Gaussian/AR model on ['return'] using 756 observations ending at t ; label the state with higher conditional mean as bull using fitted parameters only ; score_t = filtered_P_bull_t - 0.5,"[""DS002"", ""DS001""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,state labels fixed by conditional return mean; deterministic multistart seeds; never use smoothed probabilities,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",15287f6b48189440f4911bd5dc76887ed791ffa716fd7cab41cd81436bb0ef85,"[""SRC0179"", ""SRC0180"", ""SRC0181""]","[""STRAT0151""]",state instability; local maxima; smoothed-probability lookahead
FEAT0152,markov_regime_filtered,Filtered two-state regime model — HMM_RET_RV_2S_756,"fit a two-state Gaussian/AR model on ['return', 'rv20'] using 756 observations ending at t ; label the state with higher conditional mean as bull using fitted parameters only ; score_t = filtered_P_bull_t - 0.5","[""DS002"", ""DS001""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,state labels fixed by conditional return mean; deterministic multistart seeds; never use smoothed probabilities,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",bf337c173fdec8832be0f6ef5759869c7364deef687253872271d953bbec7e4e,"[""SRC0179"", ""SRC0180"", ""SRC0181""]","[""STRAT0152""]",state instability; local maxima; smoothed-probability lookahead
FEAT0153,markov_regime_filtered,Filtered two-state regime model — HMM_RET_RV_2S_1260,"fit a two-state Gaussian/AR model on ['return', 'rv20'] using 1260 observations ending at t ; label the state with higher conditional mean as bull using fitted parameters only ; score_t = filtered_P_bull_t - 0.5","[""DS002"", ""DS001""]",1260,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,state labels fixed by conditional return mean; deterministic multistart seeds; never use smoothed probabilities,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",1260,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",80a6936ccbdf55343291dcc51ae8206798c03bc36cd480666b43dfa1ebef3e45,"[""SRC0179"", ""SRC0180"", ""SRC0181""]","[""STRAT0153""]",state instability; local maxima; smoothed-probability lookahead
FEAT0154,markov_regime_filtered,Filtered two-state regime model — MS_AR1_2S_EXPANDING,fit a two-state Gaussian/AR model on ['return'] using expanding observations ending at t ; label the state with higher conditional mean as bull using fitted parameters only ; score_t = filtered_P_bull_t - 0.5,"[""DS002"", ""DS001""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,state labels fixed by conditional return mean; deterministic multistart seeds; never use smoothed probabilities,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",79b1329597b6e7c8d034ad5472a85187e0cb8b89020d7aed55c786651ffd216b,"[""SRC0179"", ""SRC0180"", ""SRC0181""]","[""STRAT0154""]",state instability; local maxima; smoothed-probability lookahead
FEAT0155,markov_regime_filtered,Filtered two-state regime model — HMM_RET_VIX_2S_756,"fit a two-state Gaussian/AR model on ['return', 'vix'] using 756 observations ending at t ; label the state with higher conditional mean as bull using fitted parameters only ; score_t = filtered_P_bull_t - 0.5","[""DS002"", ""DS001"", ""DS004""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,state labels fixed by conditional return mean; deterministic multistart seeds; never use smoothed probabilities,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",95768bb4ad9b228713bc536ce60908c6698e763fa7a33044f57d99b43cbeb737,"[""SRC0179"", ""SRC0180"", ""SRC0181""]","[""STRAT0155""]",state instability; local maxima; smoothed-probability lookahead
FEAT0156,markov_regime_filtered,Filtered two-state regime model — HMM_RET_CREDIT_2S_1260,"fit a two-state Gaussian/AR model on ['return', 'hy_oas'] using 1260 observations ending at t ; label the state with higher conditional mean as bull using fitted parameters only ; score_t = filtered_P_bull_t - 0.5","[""DS002"", ""DS001"", ""DS024""]",1260,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,state labels fixed by conditional return mean; deterministic multistart seeds; never use smoothed probabilities,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",1260,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",1baf69486a5a84dd1b9b722dc87bc0631ac7ba845bd24c7208f60c6a46594210,"[""SRC0179"", ""SRC0180"", ""SRC0181""]","[""STRAT0156""]",state instability; local maxima; smoothed-probability lookahead
FEAT0157,regularized_logit,Nested elastic-net logistic direction model — LOGIT_PRICE,"X_t = causal fixed feature set ['ret1', 'ret5', 'ret20', 'sma50_gap', 'sma200_gap'] ; model = logistic regression with elastic_net penalty ; hyperparameters chosen by nested expanding folds entirely inside train ; score_t = P(return_open_to_open_tplus1>0 | X_t)-0.5","[""DS002"", ""DS001""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,median/imputation/scaling fitted within each train fold only; no validation refit for selection,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",2908d19e71b42eda4bbd09d6e91f4f660cbd4db83a85d24afcfd418d2286105a,"[""SRC0117"", ""SRC0119"", ""SRC0120"", ""SRC0183"", ""SRC0184"", ""SRC0185""]","[""STRAT0157""]",feature mining; hyperparameter leakage; instability
FEAT0158,regularized_logit,Nested elastic-net logistic direction model — LOGIT_PRICE_VOL,"X_t = causal fixed feature set ['ret1', 'ret5', 'ret20', 'rv20', 'rv63', 'vix_change'] ; model = logistic regression with elastic_net penalty ; hyperparameters chosen by nested expanding folds entirely inside train ; score_t = P(return_open_to_open_tplus1>0 | X_t)-0.5","[""DS002"", ""DS001"", ""DS004""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,median/imputation/scaling fitted within each train fold only; no validation refit for selection,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",9de5aba37f1b61b20bab65cdf7888fdd70efb9268d113aeb361d0b532aa03089,"[""SRC0117"", ""SRC0119"", ""SRC0120"", ""SRC0183"", ""SRC0184"", ""SRC0185""]","[""STRAT0158""]",feature mining; hyperparameter leakage; instability
FEAT0159,regularized_logit,Nested elastic-net logistic direction model — LOGIT_MACRO,"X_t = causal fixed feature set ['t10y3m', 'hy_oas_change', 'nfci', 'real_fedfunds'] ; model = logistic regression with elastic_net penalty ; hyperparameters chosen by nested expanding folds entirely inside train ; score_t = P(return_open_to_open_tplus1>0 | X_t)-0.5","[""DS002"", ""DS001"", ""DS016"", ""DS018"", ""DS024"", ""DS025"", ""DS021"", ""DS033""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,median/imputation/scaling fitted within each train fold only; no validation refit for selection,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",61f258b73a72c33cadbc2493c287120cb6e9a3d79869b1c9a22339ca911726ae,"[""SRC0117"", ""SRC0119"", ""SRC0120"", ""SRC0183"", ""SRC0184"", ""SRC0185""]","[""STRAT0159""]",feature mining; hyperparameter leakage; instability
FEAT0160,regularized_logit,Nested elastic-net logistic direction model — LOGIT_DIVERSE_10,"X_t = causal fixed feature set ['price', 'vol', 'vix', 'credit', 'curve', 'calendar'] ; model = logistic regression with elastic_net penalty ; hyperparameters chosen by nested expanding folds entirely inside train ; score_t = P(return_open_to_open_tplus1>0 | X_t)-0.5","[""DS002"", ""DS001"", ""DS004"", ""DS024"", ""DS016"", ""DS018"", ""DS025"", ""DS021"", ""DS033""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,median/imputation/scaling fitted within each train fold only; no validation refit for selection,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",8796c8c089cd86152f5cdb2681737a66a199132523655053fb7bec53fcd65806,"[""SRC0117"", ""SRC0119"", ""SRC0120"", ""SRC0183"", ""SRC0184"", ""SRC0185""]","[""STRAT0160""]",feature mining; hyperparameter leakage; instability
FEAT0161,regularized_logit,Nested elastic-net logistic direction model — LOGIT_L1,X_t = causal fixed feature set ['fixed_20'] ; model = logistic regression with l1 penalty ; hyperparameters chosen by nested expanding folds entirely inside train ; score_t = P(return_open_to_open_tplus1>0 | X_t)-0.5,"[""DS002"", ""DS001"", ""DS004"", ""DS024"", ""DS016"", ""DS018"", ""DS025"", ""DS021"", ""DS033""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,median/imputation/scaling fitted within each train fold only; no validation refit for selection,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",5b5025c7b556a4c0cfa64ea479c7feeb2e7d3bc574c0958a9c4e84a1838ea029,"[""SRC0117"", ""SRC0119"", ""SRC0120"", ""SRC0183"", ""SRC0184"", ""SRC0185""]","[""STRAT0161""]",feature mining; hyperparameter leakage; instability
FEAT0162,regularized_logit,Nested elastic-net logistic direction model — LOGIT_L2,X_t = causal fixed feature set ['fixed_20'] ; model = logistic regression with l2 penalty ; hyperparameters chosen by nested expanding folds entirely inside train ; score_t = P(return_open_to_open_tplus1>0 | X_t)-0.5,"[""DS002"", ""DS001"", ""DS004"", ""DS024"", ""DS016"", ""DS018"", ""DS025"", ""DS021"", ""DS033""]",756,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,median/imputation/scaling fitted within each train fold only; no validation refit for selection,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",756,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",779804181c8c08ccd17d00555f27ff4a69efc7a56a9a0b9b95b238fc2f9439a0,"[""SRC0117"", ""SRC0119"", ""SRC0120"", ""SRC0183"", ""SRC0184"", ""SRC0185""]","[""STRAT0162""]",feature mining; hyperparameter leakage; instability
FEAT0163,volatility_conditioned_trend,Trend adjusted by volatility state — TREND63_RV20_CONT,"trend_t = sign(TR_CLOSE_t / TR_CLOSE[t-63] - 1) ; rv_t = sqrt(252)*std(log_return, 20) ; rv_z_t = expanding_zscore(rv_t, minimum=252) ; score_t = trend_t * (1 if rv_z_t > 1.0 else 1)","[""DS002"", ""DS001""]",253,daily decision / source-native updates carried causally,after SPY regular-session close t and after every non-price input release_time <= close_t,source-specific release lag; decision only after release_time <= close_t,expanding z-score using observations through t only,"Do not backfill from the future. Within source-specific staleness limits, carry forward only a value already released; otherwise preserve the previous +1/-1 position.",253,"All macro, survey, positioning and revised-index inputs require vintage/release timestamps; price data require action-consistent history.",7d6deeab38835b48b775822d7e5bc07eb0d5fe7de733cb220903b18e0ec5d6c5,"[""SRC0020"", ""SRC0021"", ""SRC0022"", ""SRC0051"", ""SRC0052"", ""SRC0053""]","[""STRAT0163""]",directional sign not same as exposure scaling
